gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,revt,sale,cik,costat,ggroup,gind,gsector,gsubind
001380,20121231,2012,INDL,C,D,STD,HES,HESS CORP,USD,43441.0000,37691.0000,37691.0000,0000004447,A,1010,101020,10,10102020
001380,20131231,2013,INDL,C,D,STD,HES,HESS CORP,USD,42754.0000,22284.0000,22284.0000,0000004447,A,1010,101020,10,10102020
001380,20141231,2014,INDL,C,D,STD,HES,HESS CORP,USD,38578.0000,10737.0000,10737.0000,0000004447,A,1010,101020,10,10102020
001380,20151231,2015,INDL,C,D,STD,HES,HESS CORP,USD,34195.0000,6636.0000,6636.0000,0000004447,A,1010,101020,10,10102020
001380,20161231,2016,INDL,C,D,STD,HES,HESS CORP,USD,28621.0000,4762.0000,4762.0000,0000004447,A,1010,101020,10,10102020
001380,20171231,2017,INDL,C,D,STD,HES,HESS CORP,USD,23112.0000,5466.0000,5466.0000,0000004447,A,1010,101020,10,10102020
001380,20181231,2018,INDL,C,D,STD,HES,HESS CORP,USD,21433.0000,6323.0000,6323.0000,0000004447,A,1010,101020,10,10102020
001380,20191231,2019,INDL,C,D,STD,HES,HESS CORP,USD,21782.0000,6495.0000,6495.0000,0000004447,A,1010,101020,10,10102020
001380,20201231,2020,INDL,C,D,STD,HES,HESS CORP,USD,18821.0000,4667.0000,4667.0000,0000004447,A,1010,101020,10,10102020
001393,20110331,2010,INDL,C,D,STD,UHAL,AMERCO,USD,4176.1540,2241.2750,2241.2750,0000004457,A,2030,203040,20,20304020
001393,20120331,2011,INDL,C,D,STD,UHAL,AMERCO,USD,4654.0510,2502.6750,2502.6750,0000004457,A,2030,203040,20,20304020
001393,20130331,2012,INDL,C,D,STD,UHAL,AMERCO,USD,5306.6010,2558.5870,2558.5870,0000004457,A,2030,203040,20,20304020
001393,20140331,2013,INDL,C,D,STD,UHAL,AMERCO,USD,5998.9780,2835.2520,2835.2520,0000004457,A,2030,203040,20,20304020
001393,20150331,2014,INDL,C,D,STD,UHAL,AMERCO,USD,6872.1750,3074.5310,3074.5310,0000004457,A,2030,203040,20,20304020
001393,20160331,2015,INDL,C,D,STD,UHAL,AMERCO,USD,8150.7250,3275.6560,3275.6560,0000004457,A,2030,203040,20,20304020
001393,20170331,2016,INDL,C,D,STD,UHAL,AMERCO,USD,9405.8400,3421.7670,3421.7670,0000004457,A,2030,203040,20,20304020
001393,20180331,2017,INDL,C,D,STD,UHAL,AMERCO,USD,10746.9850,3601.1140,3601.1140,0000004457,A,2030,203040,20,20304020
001393,20190331,2018,INDL,C,D,STD,UHAL,AMERCO,USD,11891.7130,3768.7070,3768.7070,0000004457,A,2030,203040,20,20304020
001393,20200331,2019,INDL,C,D,STD,UHAL,AMERCO,USD,13438.0240,3978.8680,3978.8680,0000004457,A,2030,203040,20,20304020
001393,20210331,2020,INDL,C,D,STD,UHAL,AMERCO,USD,14651.6060,4541.9850,4541.9850,0000004457,A,2030,203040,20,20304020
001410,20101031,2010,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,1548.6700,3495.7470,3495.7470,0000771497,A,2020,202010,20,20201050
001410,20111031,2011,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,1879.5980,4246.8420,4246.8420,0000771497,A,2020,202010,20,20201050
001410,20121031,2012,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,1869.2510,4300.2650,4300.2650,0000771497,A,2020,202010,20,20201050
001410,20131031,2013,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,2119.2360,4809.2810,4809.2810,0000771497,A,2020,202010,20,20201050
001410,20141031,2014,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,2192.9000,5032.8000,5032.8000,0000771497,A,2020,202010,20,20201050
001410,20151031,2015,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,2149.8000,4897.8000,4897.8000,0000771497,A,2020,202010,20,20201050
001410,20161031,2016,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,2281.2000,5144.7000,5144.7000,0000771497,A,2020,202010,20,20201050
001410,20171031,2017,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,3812.6000,5453.6000,5453.6000,0000771497,A,2020,202010,20,20201050
001410,20181031,2018,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,3627.5000,6442.2000,6442.2000,0000771497,A,2020,202010,20,20201050
001410,20191031,2019,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,3692.6000,6498.6000,6498.6000,0000771497,A,2020,202010,20,20201050
001410,20201031,2020,INDL,C,D,STD,ABM,ABM INDUSTRIES INC,USD,3776.9000,5987.6000,5987.6000,0000771497,A,2020,202010,20,20201050
001414,20101231,2010,INDL,C,D,STD,PRI,PRIMERICA INC,USD,9884.3060,1361.8630,1361.8630,0001475922,A,4030,403010,40,40301020
001414,20111231,2011,INDL,C,D,STD,PRI,PRIMERICA INC,USD,9998.5440,1103.0930,1103.0930,0001475922,A,4030,403010,40,40301020
001414,20121231,2012,INDL,C,D,STD,PRI,PRIMERICA INC,USD,10337.8770,1190.7150,1190.7150,0001475922,A,4030,403010,40,40301020
001414,20131231,2013,INDL,C,D,STD,PRI,PRIMERICA INC,USD,10329.9500,1267.4480,1267.4480,0001475922,A,4030,403010,40,40301020
001414,20141231,2014,INDL,C,D,STD,PRI,PRIMERICA INC,USD,10738.1140,1340.0300,1340.0300,0001475922,A,4030,403010,40,40301020
001414,20151231,2015,INDL,C,D,STD,PRI,PRIMERICA INC,USD,10612.1190,1405.3140,1405.3140,0001475922,A,4030,403010,40,40301020
001414,20161231,2016,INDL,C,D,STD,PRI,PRIMERICA INC,USD,11438.9430,1519.0840,1519.0840,0001475922,A,4030,403010,40,40301020
001414,20171231,2017,INDL,C,D,STD,PRI,PRIMERICA INC,USD,12460.7030,1689.1020,1689.1020,0001475922,A,4030,403010,40,40301020
001414,20181231,2018,INDL,C,D,STD,PRI,PRIMERICA INC,USD,12595.0480,1899.8430,1899.8430,0001475922,A,4030,403010,40,40301020
001414,20191231,2019,INDL,C,D,STD,PRI,PRIMERICA INC,USD,13688.5310,2052.5040,2052.5040,0001475922,A,4030,403010,40,40301020
001414,20201231,2020,INDL,C,D,STD,PRI,PRIMERICA INC,USD,14905.2850,2217.5410,2217.5410,0001475922,A,4030,403010,40,40301020
001439,20101231,2010,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,217.3490,104.8360,104.8360,0001783400,A,2020,202010,20,20201050
001439,20111231,2011,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,202.5880,154.9170,154.9170,0001783400,A,2020,202010,20,20201050
001439,20121231,2012,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,218.6940,169.1380,169.1380,0001783400,A,2020,202010,20,20201050
001439,20131231,2013,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,300.5560,201.1260,201.1260,0001783400,A,2020,202010,20,20201050
001439,20141231,2014,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,919.8550,447.4110,447.4110,0001783400,A,2020,202010,20,20201050
001439,20151231,2015,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,771.9870,563.0700,563.0700,0001783400,A,2020,202010,20,20201050
001439,20161231,2016,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,776.4000,477.6650,477.6650,0001783400,A,2020,202010,20,20201050
001439,20171231,2017,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,802.0760,504.0420,504.0420,0001783400,A,2020,202010,20,20201050
001439,20181231,2018,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,947.8980,565.9280,565.9280,0001783400,A,2020,202010,20,20201050
001439,20191231,2019,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,2231.2440,685.5090,685.5090,0001783400,A,2020,202010,20,20201050
001439,20201231,2020,INDL,C,D,STD,ECOL,US ECOLOGY INC,USD,1831.2830,933.8540,933.8540,0001783400,A,2020,202010,20,20201050
001440,20101231,2010,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,50455.0000,14427.0000,14427.0000,0000004904,A,5510,551010,55,55101010
001440,20111231,2011,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,52223.0000,15116.0000,15116.0000,0000004904,A,5510,551010,55,55101010
001440,20121231,2012,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,54367.0000,14945.0000,14945.0000,0000004904,A,5510,551010,55,55101010
001440,20131231,2013,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,56414.0000,15357.0000,15357.0000,0000004904,A,5510,551010,55,55101010
001440,20141231,2014,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,59633.0000,17020.0000,17020.0000,0000004904,A,5510,551010,55,55101010
001440,20151231,2015,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,61683.1000,16453.2000,16453.2000,0000004904,A,5510,551010,55,55101010
001440,20161231,2016,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,63467.7000,16380.1000,16380.1000,0000004904,A,5510,551010,55,55101010
001440,20171231,2017,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,64729.1000,15424.9000,15424.9000,0000004904,A,5510,551010,55,55101010
001440,20181231,2018,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,68802.8000,16195.7000,16195.7000,0000004904,A,5510,551010,55,55101010
001440,20191231,2019,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,75892.3000,15561.4000,15561.4000,0000004904,A,5510,551010,55,55101010
001440,20201231,2020,INDL,C,D,STD,AEP,AMERICAN ELECTRIC POWER CO,USD,80757.2000,14918.5000,14918.5000,0000004904,A,5510,551010,55,55101010
001447,20101231,2010,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,147042.0000,30242.0000,30242.0000,0000004962,A,4020,402020,40,40202010
001447,20111231,2011,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,153337.0000,32282.0000,32282.0000,0000004962,A,4020,402020,40,40202010
001447,20121231,2012,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,153140.0000,33808.0000,33808.0000,0000004962,A,4020,402020,40,40202010
001447,20131231,2013,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,153375.0000,34932.0000,34932.0000,0000004962,A,4020,402020,40,40202010
001447,20141231,2014,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,159103.0000,35280.0000,35280.0000,0000004962,A,4020,402020,40,40202010
001447,20151231,2015,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,161184.0000,34441.0000,34441.0000,0000004962,A,4020,402020,40,40202010
001447,20161231,2016,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,158893.0000,33823.0000,33823.0000,0000004962,A,4020,402020,40,40202010
001447,20171231,2017,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,181159.0000,35583.0000,35583.0000,0000004962,A,4020,402020,40,40202010
001447,20181231,2018,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,188602.0000,43281.0000,43281.0000,0000004962,A,4020,402020,40,40202010
001447,20191231,2019,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,198321.0000,47020.0000,47020.0000,0000004962,A,4020,402020,40,40202010
001447,20201231,2020,INDL,C,D,STD,AXP,AMERICAN EXPRESS CO,USD,191367.0000,38185.0000,38185.0000,0000004962,A,4020,402020,40,40202010
001449,20101231,2010,INDL,C,D,STD,AFL,AFLAC INC,USD,101039.0000,20732.0000,20732.0000,0000004977,A,4030,403010,40,40301020
001449,20111231,2011,INDL,C,D,STD,AFL,AFLAC INC,USD,117102.0000,22171.0000,22171.0000,0000004977,A,4030,403010,40,40301020
001449,20121231,2012,INDL,C,D,STD,AFL,AFLAC INC,USD,131094.0000,25364.0000,25364.0000,0000004977,A,4030,403010,40,40301020
001449,20131231,2013,INDL,C,D,STD,AFL,AFLAC INC,USD,121307.0000,23939.0000,23939.0000,0000004977,A,4030,403010,40,40301020
001449,20141231,2014,INDL,C,D,STD,AFL,AFLAC INC,USD,119767.0000,22728.0000,22728.0000,0000004977,A,4030,403010,40,40301020
001449,20151231,2015,INDL,C,D,STD,AFL,AFLAC INC,USD,118296.0000,20904.0000,20904.0000,0000004977,A,4030,403010,40,40301020
001449,20161231,2016,INDL,C,D,STD,AFL,AFLAC INC,USD,129819.0000,22374.0000,22374.0000,0000004977,A,4030,403010,40,40301020
001449,20171231,2017,INDL,C,D,STD,AFL,AFLAC INC,USD,137217.0000,21700.0000,21700.0000,0000004977,A,4030,403010,40,40301020
001449,20181231,2018,INDL,C,D,STD,AFL,AFLAC INC,USD,140406.0000,21768.0000,21768.0000,0000004977,A,4030,403010,40,40301020
001449,20191231,2019,INDL,C,D,STD,AFL,AFLAC INC,USD,152768.0000,22369.0000,22369.0000,0000004977,A,4030,403010,40,40301020
001449,20201231,2020,INDL,C,D,STD,AFL,AFLAC INC,USD,165086.0000,22715.0000,22715.0000,0000004977,A,4030,403010,40,40301020
001487,20101231,2010,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,683443.0000,76791.0000,76791.0000,0000005272,A,4030,403010,40,40301030
001487,20111231,2011,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,555773.0000,64353.0000,64353.0000,0000005272,A,4030,403010,40,40301030
001487,20121231,2012,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,548633.0000,65890.0000,65890.0000,0000005272,A,4030,403010,40,40301030
001487,20131231,2013,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,541329.0000,67375.0000,67375.0000,0000005272,A,4030,403010,40,40301030
001487,20141231,2014,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,515581.0000,63004.0000,63004.0000,0000005272,A,4030,403010,40,40301030
001487,20151231,2015,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,496943.0000,57817.0000,57817.0000,0000005272,A,4030,403010,40,40301030
001487,20161231,2016,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,498264.0000,53549.0000,53549.0000,0000005272,A,4030,403010,40,40301030
001487,20171231,2017,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,498301.0000,49004.0000,49004.0000,0000005272,A,4030,403010,40,40301030
001487,20181231,2018,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,491984.0000,47560.0000,47560.0000,0000005272,A,4030,403010,40,40301030
001487,20191231,2019,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,525064.0000,49310.0000,49310.0000,0000005272,A,4030,403010,40,40301030
001487,20201231,2020,INDL,C,D,STD,AIG,AMERICAN INTERNATIONAL GROUP,USD,586481.0000,43358.0000,43358.0000,0000005272,A,4030,403010,40,40301030
001526,20101231,2010,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,21413.0390,3067.0880,3067.0880,0001801075,A,4030,403010,40,40301030
001526,20111231,2011,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,22524.2560,3023.0270,3023.0270,0001801075,A,4030,403010,40,40301030
001526,20121231,2012,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,23107.0740,2987.0600,2987.0600,0001801075,A,4030,403010,40,40301030
001526,20131231,2013,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,23324.8830,3119.2100,3119.2100,0001801075,A,4030,403010,40,40301030
001526,20141231,2014,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,23552.0360,3050.5900,3050.5900,0001801075,A,4030,403010,40,40301030
001526,20151231,2015,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,23746.9620,3017.4550,3017.4550,0001801075,A,4030,403010,40,40301030
001526,20161231,2016,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,24533.2220,3227.9510,3227.9510,0001801075,A,4030,403010,40,40301030
001526,20171231,2017,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,26386.7640,3411.0000,3411.0000,0001801075,A,4030,403010,40,40301030
001526,20181231,2018,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,26912.3530,3326.3820,3326.3820,0001801075,A,4030,403010,40,40301030
001526,20191231,2019,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,28597.5660,4070.1430,4070.1430,0001801075,A,4030,403010,40,40301030
001526,20201231,2020,INDL,C,D,STD,ANAT,AMERICAN NATIONAL GROUP INC,USD,29467.8150,3792.3990,3792.3990,0001801075,A,4030,403010,40,40301030
001562,20110430,2010,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,104.8320,85.5890,85.5890,0000713425,A,4510,451030,45,45103010
001562,20120430,2011,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,116.5530,102.6360,102.6360,0000713425,A,4510,451030,45,45103010
001562,20130430,2012,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,113.0700,100.4670,100.4670,0000713425,A,4510,451030,45,45103010
001562,20140430,2013,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,131.2200,100.6010,100.6010,0000713425,A,4510,451030,45,45103010
001562,20150430,2014,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,134.2660,102.8730,102.8730,0000713425,A,4510,451030,45,45103010
001562,20160430,2015,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,136.7240,113.8890,113.8890,0000713425,A,4510,451030,45,45103010
001562,20170430,2016,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,148.7740,106.2860,106.2860,0000713425,A,4510,451030,45,45103010
001562,20180430,2017,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,162.9650,112.7030,112.7030,0000713425,A,4510,451030,45,45103010
001562,20190430,2018,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,161.3100,108.7060,108.7060,0000713425,A,4510,451030,45,45103010
001562,20200430,2019,INDL,C,D,STD,AMSWA,AMERICAN SOFTWARE  -CL A,USD,171.2930,115.4660,115.4660,0000713425,A,4510,451030,45,45103010
001585,20101231,2010,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,281.7990,229.6200,229.6200,0000005981,A,1510,151010,15,15101030
001585,20111231,2011,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,339.1410,304.4290,304.4290,0000005981,A,1510,151010,15,15101030
001585,20121231,2012,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,399.8900,366.1900,366.1900,0000005981,A,1510,151010,15,15101030
001585,20131231,2013,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,447.4430,381.0210,381.0210,0000005981,A,1510,151010,15,15101030
001585,20141231,2014,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,473.1710,298.6340,298.6340,0000005981,A,1510,151010,15,15101030
001585,20151231,2015,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,443.5390,289.3820,289.3820,0000005981,A,1510,151010,15,15101030
001585,20161231,2016,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,429.9560,312.1130,312.1130,0000005981,A,1510,151010,15,15101030
001585,20171231,2017,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,535.5920,355.0470,355.0470,0000005981,A,1510,151010,15,15101030
001585,20181231,2018,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,593.5870,454.2720,454.2720,0000005981,A,1510,151010,15,15101030
001585,20191231,2019,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,670.0980,468.1860,468.1860,0000005981,A,1510,151010,15,15101030
001585,20201231,2020,INDL,C,D,STD,AVD,AMERICAN VANGUARD CORP,USD,680.2930,458.7040,458.7040,0000005981,A,1510,151010,15,15101030
001598,20101231,2010,INDL,C,D,STD,AME,AMETEK INC,USD,3818.9150,2470.9520,2470.9520,0001037868,A,2010,201040,20,20104010
001598,20111231,2011,INDL,C,D,STD,AME,AMETEK INC,USD,4319.4900,2989.9140,2989.9140,0001037868,A,2010,201040,20,20104010
001598,20121231,2012,INDL,C,D,STD,AME,AMETEK INC,USD,5190.0560,3334.2130,3334.2130,0001037868,A,2010,201040,20,20104010
001598,20131231,2013,INDL,C,D,STD,AME,AMETEK INC,USD,5877.9020,3594.1360,3594.1360,0001037868,A,2010,201040,20,20104010
001598,20141231,2014,INDL,C,D,STD,AME,AMETEK INC,USD,6420.9630,4021.9640,4021.9640,0001037868,A,2010,201040,20,20104010
001598,20151231,2015,INDL,C,D,STD,AME,AMETEK INC,USD,6664.5300,3974.2950,3974.2950,0001037868,A,2010,201040,20,20104010
001598,20161231,2016,INDL,C,D,STD,AME,AMETEK INC,USD,7100.6740,3840.0870,3840.0870,0001037868,A,2010,201040,20,20104010
001598,20171231,2017,INDL,C,D,STD,AME,AMETEK INC,USD,7796.0640,4300.1700,4300.1700,0001037868,A,2010,201040,20,20104010
001598,20181231,2018,INDL,C,D,STD,AME,AMETEK INC,USD,8662.2880,4845.8720,4845.8720,0001037868,A,2010,201040,20,20104010
001598,20191231,2019,INDL,C,D,STD,AME,AMETEK INC,USD,9844.5590,5158.5570,5158.5570,0001037868,A,2010,201040,20,20104010
001598,20201231,2020,INDL,C,D,STD,AME,AMETEK INC,USD,10357.4830,4540.0290,4540.0290,0001037868,A,2010,201040,20,20104010
001602,20101231,2010,INDL,C,D,STD,AMGN,AMGEN INC,USD,43486.0000,15053.0000,15053.0000,0000318154,A,3520,352010,35,35201010
001602,20111231,2011,INDL,C,D,STD,AMGN,AMGEN INC,USD,48871.0000,15582.0000,15582.0000,0000318154,A,3520,352010,35,35201010
001602,20121231,2012,INDL,C,D,STD,AMGN,AMGEN INC,USD,54298.0000,17265.0000,17265.0000,0000318154,A,3520,352010,35,35201010
001602,20131231,2013,INDL,C,D,STD,AMGN,AMGEN INC,USD,66125.0000,18676.0000,18676.0000,0000318154,A,3520,352010,35,35201010
001602,20141231,2014,INDL,C,D,STD,AMGN,AMGEN INC,USD,69009.0000,20063.0000,20063.0000,0000318154,A,3520,352010,35,35201010
001602,20151231,2015,INDL,C,D,STD,AMGN,AMGEN INC,USD,71576.0000,21662.0000,21662.0000,0000318154,A,3520,352010,35,35201010
001602,20161231,2016,INDL,C,D,STD,AMGN,AMGEN INC,USD,77626.0000,22991.0000,22991.0000,0000318154,A,3520,352010,35,35201010
001602,20171231,2017,INDL,C,D,STD,AMGN,AMGEN INC,USD,79954.0000,22849.0000,22849.0000,0000318154,A,3520,352010,35,35201010
001602,20181231,2018,INDL,C,D,STD,AMGN,AMGEN INC,USD,66416.0000,23747.0000,23747.0000,0000318154,A,3520,352010,35,35201010
001602,20191231,2019,INDL,C,D,STD,AMGN,AMGEN INC,USD,59707.0000,23362.0000,23362.0000,0000318154,A,3520,352010,35,35201010
001602,20201231,2020,INDL,C,D,STD,AMGN,AMGEN INC,USD,62948.0000,25424.0000,25424.0000,0000318154,A,3520,352010,35,35201010
001632,20101031,2010,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,4328.8310,2761.5030,2761.5030,0000006281,A,4530,453010,45,45301020
001632,20111031,2011,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,5277.6350,2993.3200,2993.3200,0000006281,A,4530,453010,45,45301020
001632,20121031,2012,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,5620.3470,2701.1420,2701.1420,0000006281,A,4530,453010,45,45301020
001632,20131031,2013,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,6381.7500,2633.6890,2633.6890,0000006281,A,4530,453010,45,45301020
001632,20141031,2014,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,6859.6900,2864.7730,2864.7730,0000006281,A,4530,453010,45,45301020
001632,20151031,2015,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,7062.1780,3435.0920,3435.0920,0000006281,A,4530,453010,45,45301020
001632,20161031,2016,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,7970.2780,3421.4090,3421.4090,0000006281,A,4530,453010,45,45301020
001632,20171031,2017,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,21141.2940,5107.5030,5107.5030,0000006281,A,4530,453010,45,45301020
001632,20181031,2018,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,20449.7790,6200.9420,6200.9420,0000006281,A,4530,453010,45,45301020
001632,20191031,2019,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,21392.6410,5991.0650,5991.0650,0000006281,A,4530,453010,45,45301020
001632,20201031,2020,INDL,C,D,STD,ADI,ANALOG DEVICES,USD,21468.6030,5603.0560,5603.0560,0000006281,A,4530,453010,45,45301020
001659,20101231,2010,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,1699.3900,3393.7910,3393.7910,0000821026,A,3010,301010,30,30101020
001659,20111231,2011,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,1734.1230,4576.3310,4576.3310,0000821026,A,3010,301010,30,30101020
001659,20121231,2012,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,2182.3040,5272.0100,5272.0100,0000821026,A,3010,301010,30,30101020
001659,20131231,2013,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,2273.5560,5604.5740,5604.5740,0000821026,A,3010,301010,30,30101020
001659,20141231,2014,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,2364.6920,4540.0710,4540.0710,0000821026,A,3010,301010,30,30101020
001659,20151231,2015,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,2359.1010,4198.4950,4198.4950,0000821026,A,3010,301010,30,30101020
001659,20161231,2016,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,2232.8490,3924.7900,3924.7900,0000821026,A,3010,301010,30,30101020
001659,20171231,2017,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,2162.3540,3686.3450,3686.3450,0000821026,A,3010,301010,30,30101020
001659,20181231,2018,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,2392.0030,3045.3820,3045.3820,0000821026,A,3010,301010,30,30101020
001659,20191231,2019,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,3900.7410,8170.1910,8170.1910,0000821026,A,3010,301010,30,30101020
001659,20201231,2020,INDL,C,D,STD,ANDE,ANDERSONS INC,USD,4272.1210,8208.4360,8208.4360,0000821026,A,3010,301010,30,30101020
001661,20101231,2010,INDL,C,D,STD,NBR,NABORS INDUSTRIES LTD,USD,11646.5690,4174.6350,4174.6350,0001163739,A,1010,101010,10,10101010
